#Position (bp)	mapping quality
2.4051954835E9	56.86956387303908
2.4056611505E9	58.36292740195498
2.4059597555E9	58.9161053002703
2.406188412E9	58.29747296146852
2.4065714E9	58.80480209451646
2.4070052555E9	58.3414478479384
2.4074245895E9	58.76623469284515
2.407839546E9	54.67186144197387
2.4082493335E9	42.69116898686924
2.4086503585E9	52.791756006978794
2.4090421515E9	56.89703279245618
2.409427902E9	58.138140567354114
2.409805046E9	57.87178270996683
2.410161153E9	57.86280216588147
2.4104943005E9	35.466728155630406
2.410818599E9	57.26955091606237
2.411123151E9	52.72822818432376
2.411403608E9	58.12403065814366
2.411678159E9	55.80307387287258
2.411941166E9	39.758037596381385
2.4120781315E9	58.603052576916696
2.412203583E9	57.37182897347086
2.4124428045E9	55.54736791734044
2.4126909585E9	58.20066627186067
2.412929563E9	55.758855382481464
2.41315913E9	54.88336733166609
2.413379875E9	58.49934852572366
2.4135920255E9	56.921815936169196
2.413802629E9	45.84518515091939
2.4140093035E9	58.23664571639369
2.4142075505E9	58.74478714586364
2.4143957815E9	55.31469758755156
2.4145791295E9	56.938295521862344
2.4147587085E9	59.24615334330237
2.414931115E9	57.22656073316467
2.4150951695E9	54.752795750351325
2.415253924E9	58.71668433278455
2.415408627E9	55.29592131961338
2.4155600265E9	51.721046010545756
2.4157084505E9	58.54189736896338
2.4158498925E9	56.07215206404994
2.415986574E9	58.164213922922464
2.4161227585E9	57.62579658831865
2.416256149E9	52.15325782299201
2.4163852695E9	52.661359059025564
2.416512669E9	57.77647294941523
2.4166347765E9	45.368755485454294
2.416749712E9	59.06613952909651
2.416859066E9	56.02779785485342
2.416964761E9	52.46897018338919
2.4170659975E9	56.92329743077466
2.417162979E9	50.934140312730406
2.4172582435E9	0.0
2.4173505735E9	51.97532076301392
2.4174374315E9	31.124528111944432
2.4175190495E9	58.140889149691226
2.4175993905E9	42.276038146729746
2.4176783755E9	57.19045158061902
2.4177553255E9	52.054687847145075
2.417831197E9	58.608297146818394
2.4179067045E9	58.076747774480715
2.4179826515E9	34.4627886158906
2.418058242E9	58.48730668073478
2.4181224995E9	21.402248658241056
2.418159414E9	27.097848035539144
2.418205188E9	54.73324549502539
2.4182750285E9	57.411977646703924
2.4183428225E9	56.29881599673945
2.418410283E9	54.72163575988234
2.418477194E9	51.749096143384634
2.418543574E9	52.18285708549876
2.4186097135E9	55.86957493960509
2.418675613E9	22.60014441322024
2.418741227E9	57.57396243378019
2.418805693E9	59.591956098691696
2.418868672E9	58.74462108449216
2.4189308255E9	57.421333306059
2.418991469E9	58.17322578340227
2.4190506425E9	56.71013844651511
2.4191079875E9	23.851434698297826
2.4191626E9	51.537781438190066
2.419215914E9	55.95156040185884
2.419268586E9	58.396728917458304
2.4193204205E9	54.567985428562125
2.4193717995E9	54.40849624221142
2.4194229305E9	13.373134328358208
2.4194739365E9	27.97264442788507
2.4195241455E9	19.850280559110548
2.41957283E9	58.340402734882055
2.419620464E9	54.690286538114975
2.419667433E9	19.473948667945773
2.41971306E9	58.361801458339485
2.4197575325E9	58.926380959728434
2.4198017625E9	59.10120963593339
2.419845666E9	53.03609600660513
2.4198883255E9	55.45531037557116
2.4199299245E9	57.086771742619966
2.419970851E9	26.159341834482017
2.4200110165E9	0.0
2.420051009E9	59.06810047128717
2.420090877E9	0.0
2.4201298455E9	59.450139896275104
2.4201678345E9	22.56860369061543
2.420205613E9	59.126027735357184
2.420243184E9	57.365722416505506
2.420280559E9	54.99649729512045
2.420317194E9	25.35504499080658
2.4203527895E9	22.788388691442528
2.420388023E9	57.33620698529033
2.4204227395E9	19.553243375703534
2.420456698E9	59.48080038818662
2.4204902945E9	0.0
2.4205236435E9	24.58635869899371
2.4205560195E9	59.20463166031495
2.420587549E9	27.48356574631238
2.420618918E9	30.72030289705912
2.4206499595E9	59.22284445819844
2.42068066E9	24.870744930257725
2.4207107975E9	28.22074912518481
2.420740466E9	58.218830706951124
2.4207699155E9	57.94412480416014
2.420798686E9	20.976312989227875
2.420826881E9	57.92003748801671
2.4208548905E9	59.177236324148225
2.4208827165E9	42.0947313078433
2.4209103175E9	23.642588054964865
2.4209376005E9	37.47545161056652
2.4209646635E9	52.71716991117532
2.4209914535E9	58.57309176106473
2.421018004E9	57.367974376236816
2.421044309E9	51.39006275232578
2.4210703815E9	54.22890995972832
2.4210963865E9	27.669958635976805
2.4211222145E9	26.02203650879
2.421147785E9	46.0
2.4211730045E9	59.37783156965048
2.4211979135E9	23.822063329928497
2.4212226915E9	59.07442435291746
2.4212473475E9	54.134605043443806
2.421271866E9	57.3436251035178
2.421296257E9	52.56492517547345
2.421320557E9	59.48884773424388
2.4213445865E9	55.12634635885748
2.4213683155E9	58.47050881644869
2.4213919455E9	58.76566250306148
2.4214155065E9	59.03454279350939
2.421439032E9	42.74872626215841
2.421462501E9	23.329603665111055
2.4214859205E9	59.2537729258725
2.4215092545E9	58.183991629610254
2.4215324675E9	59.02387007702369
2.421555553E9	53.71009867190423
2.421578508E9	59.69189885649863
2.4216012195E9	59.567190293256246
2.421623736E9	0.0
2.421646079E9	58.36339809984627
2.421668226E9	58.927522670725764
2.4216902475E9	50.58112129508392
2.4217119585E9	59.63896719265683
2.421733372E9	54.24262906318198
2.4217546325E9	58.616665614455975
2.421775792E9	47.89473684210526
2.421796816E9	23.134598853868194
2.421817722E9	58.694954595791806
2.4218386065E9	58.13491284459585
2.4218594435E9	23.324636051718457
2.4218802435E9	52.18127165782877
2.4219010375E9	56.70230348153961
2.4219217215E9	56.84678167315897
2.421942296E9	57.73849566927042
2.421962814E9	51.267905905766916
2.4219832225E9	52.72400781085075
2.4220035635E9	26.67377516049621
2.422023864E9	20.377703248525044
2.422044067E9	31.71652250520583
2.4220641955E9	59.87663484666266
2.422084303E9	51.31659973226238
2.422104396E9	40.20336837807492
2.4221244555E9	58.48255662587868
2.4221444035E9	24.994546394768893
2.4221642275E9	56.595013691753735
2.422183984E9	53.23665271050543
2.4222037095E9	57.54852295935817
2.4222231845E9	53.769762691722065
2.4222423815E9	57.26710901873298
2.422261511E9	58.414738034993796
2.422280493E9	24.39600977198697
2.422299341E9	57.00981423384036
2.4223181165E9	24.23587476598012
2.422336687E9	32.6023613018346
2.422355078E9	58.23920549516245
2.422373344E9	54.68778938249025
2.4223914915E9	56.164266410250804
2.422409616E9	57.50654854682586
2.4224276485E9	53.5653915303416
2.4224454015E9	55.49900793650794
2.4224629445E9	57.194529106772414
2.4224804525E9	54.84916842930307
2.4224979275E9	25.691212052042914
2.422515379E9	57.814877384782584
2.4225327585E9	0.0
2.4225500585E9	23.306990326701953
2.422567299E9	23.67292594950138
2.4225844335E9	0.0
2.4226013965E9	29.835345604059377
2.422618131E9	56.6182261056113
2.4226346495E9	53.12432864145607
2.4226509695E9	0.0
2.422667158E9	56.28443680294016
2.4226832645E9	34.04453652696539
2.422699046E9	42.35173692937852
2.4227145345E9	53.007983655963834
2.4227299925E9	57.41223680483429
2.422745315E9	53.269709110365795
2.422760445E9	58.98342764374126
2.4227754795E9	23.99787452466902
2.4227904805E9	51.39660301314653
2.4228054665E9	50.84386424812751
2.422820332E9	24.632564619922555
2.4228350035E9	43.37873824220013
2.4228494855E9	25.130873947833315
2.422863838E9	57.019110892989254
2.4228781165E9	55.60689175884635
2.4228922815E9	58.64148101893515
2.422906345E9	50.5000605569375
2.4229203365E9	54.85970266611061
2.4229342235E9	57.284797342789176
2.422947994E9	42.736091868520155
2.4229616875E9	58.99709898592305
2.4229753115E9	17.234113712374583
2.422988891E9	58.79636635445587
2.4230024295E9	58.75214221348406
2.4230158805E9	55.37975359952501
2.423029175E9	57.587092281426905
2.4230423195E9	58.78931853650078
2.4230552695E9	37.908187411263604
2.4230680715E9	57.70664979729546
2.4230808075E9	56.44074113015339
2.423093439E9	54.972370385513656
2.4231059945E9	35.58511742556757
2.4231185145E9	58.47023281396161
2.423130952E9	51.62923558048812
2.423143273E9	23.45269093538564
2.4231555095E9	51.972494524280144
2.4231676295E9	53.83789582184721
2.4231796505E9	57.17969966629588
2.4231918045E9	57.46742298497008
2.4232038595E9	54.73233937649654
2.4232156425E9	59.86862420346405
2.423227393E9	55.14493273542601
2.4232390875E9	59.312517216682274
2.4232507015E9	49.88868976503385
2.4232622495E9	59.36802398684593
2.423273756E9	47.54137938778719
2.423285185E9	33.611628785922754
2.423296521E9	48.967805284456084
2.423307804E9	59.93161060035695
2.423318868E9	23.507430172935443
2.4233297105E9	0.0
2.4233405315E9	40.402049944981435
2.423351346E9	23.475009789979183
2.423362075E9	27.500230659074678
2.423372701E9	31.718701670392225
2.423383302E9	21.71096882783674
2.4233938645E9	21.750674480474082
2.42340434E9	54.43798300301103
2.423414742E9	26.80151578289405
2.423425032E9	24.533824173271263
2.423435224E9	23.24505062229961
2.4234454025E9	52.03107440254553
2.423455571E9	53.68011019043782
2.4234657215E9	22.96482435026355
2.423475812E9	59.791085771359604
2.423485827E9	53.40212007482617
2.4234957655E9	31.560744198298913
2.4235055705E9	54.44146599215241
2.4235151125E9	46.67374046878306
2.4235244765E9	55.22567500043076
2.4235337995E9	46.0
2.423543079E9	19.055641157336073
2.4235523275E9	53.19532226596726
2.423561506E9	57.866558635790746
2.4235706125E9	27.272124090577584
2.4235796735E9	26.67966578314198
2.423588697E9	57.694490797842754
2.42359768E9	53.71083089924999
2.423606618E9	20.40303961167483
2.4236154535E9	26.2014529893265
2.423624191E9	30.217519233589435
2.4236328705E9	57.65721513914285
2.4236415085E9	21.47421863203986
2.423650132E9	57.40797660295816
2.423658707E9	58.56289153234321
2.4236672305E9	24.958402662229616
2.4236757315E9	53.37476952935468
2.423684195E9	43.555913820899896
2.423692593E9	60.0
2.4237008765E9	58.445809445809445
2.4237090145E9	57.042021894383076
2.423717061E9	59.34537730677873
2.4237249765E9	0.0
2.4237327785E9	58.541777502459645
2.423740561E9	19.18048128342246
2.42374833E9	56.57869611271529
2.423756067E9	23.339325491211323
2.4237637655E9	19.305266064739218
2.4237714305E9	0.0
2.423779045E9	49.77125551822332
2.4237866105E9	0.0
2.4237941445E9	55.438958080752414
2.423801665E9	59.0912799046717
2.423809115E9	59.76806878921683
2.4238164475E9	55.299141251499655
2.4238237265E9	58.360585395755116
2.423831E9	55.43382004243105
2.423838242E9	58.59917299217643
2.4238454155E9	21.49049194373706
2.423852514E9	59.21112779837612
2.4238595685E9	59.47441538336185
2.423866605E9	51.44512823817502
2.423873604E9	59.08615502294747
2.423880568E9	59.661438697029105
2.423887511E9	0.0
2.4238944165E9	59.581786596324655
2.423901252E9	0.0
2.423908013E9	31.42811899106436
2.4239147475E9	17.558446200897645
2.4239214795E9	24.82859281437126
2.423928106E9	55.35635054624604
2.4239346155E9	20.0
2.423941106E9	22.002759476341232
2.423947577E9	56.13836549375709
2.423953934E9	59.180901708204985
2.423960178E9	59.90803987352466
2.4239664075E9	21.84939996841939
2.4239725855E9	59.80086187344069
2.4239786595E9	59.70089413652777
2.4239846745E9	58.28494102709747
2.4239906665E9	22.682185722468663
2.4239966135E9	48.99746814541652
2.4240025335E9	54.78819857923048
2.4240084515E9	58.207372741570445
2.4240143565E9	59.976574466168124
2.4240202055E9	58.67365088456154
2.424025977E9	25.80120691656029
2.42403171E9	25.923362665897287
2.4240374355E9	55.9204525695373
2.4240430915E9	30.12959987132943
2.424048676E9	57.2716056434569
2.424054224E9	0.0
2.424059736E9	54.95890233851027
2.424065227E9	57.61840362110841
2.424070671E9	55.111328125
2.424076071E9	58.03669427905773
2.424081423E9	57.385189704258906
2.424086736E9	0.0
2.424092034E9	52.39825002165815
2.4240973105E9	27.754014989293363
2.4241025485E9	19.166666666666668
2.424107729E9	21.736069883809684
2.4241128665E9	29.142335766423358
2.4241179815E9	0.0
2.42412308E9	59.80646306818182
2.4241281575E9	58.20830566789401
